model,dataset,data_dir,dataset_key,method,compression_ratio,fraction,score_name,score,lower_is_better,metrics_path,config_path,predictions_path,status
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,blockwise,0.6,1.0,score,87.66,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p6/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.60__query_aware__qwindow64__topk4__452d9dde2350/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p6/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.60__query_aware__qwindow64__topk4__452d9dde2350/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p6/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.60__query_aware__qwindow64__topk4__452d9dde2350/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,blockwise,0.7,1.0,score,87.85,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p7/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.70__query_aware__qwindow64__topk4__b1835aa962fc/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p7/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.70__query_aware__qwindow64__topk4__b1835aa962fc/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p7/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.70__query_aware__qwindow64__topk4__b1835aa962fc/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,blockwise,0.8,1.0,score,88.12,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p8/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.80__query_aware__qwindow64__topk4__ae6bde3b32f6/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p8/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.80__query_aware__qwindow64__topk4__ae6bde3b32f6/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__blockwise__r0p8/longbench__triviaqa__--Tan--mo-1c1f585084__block_wise__0.80__query_aware__qwindow64__topk4__ae6bde3b32f6/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,chunkkv,0.3,1.0,score,85.42,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p3/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p3/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p3/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.30__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,chunkkv,0.4,1.0,score,85.46,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p4/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p4/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p4/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.40__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,chunkkv,0.5,1.0,score,86.23,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p5/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p5/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p5/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.50__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,chunkkv,0.6,1.0,score,86.26,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p6/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p6/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p6/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.60__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,chunkkv,0.7,1.0,score,86.76,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p7/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p7/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p7/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.70__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,chunkkv,0.8,1.0,score,86.96,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p8/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p8/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__chunkkv__r0p8/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.80__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,snapkv,0.3,1.0,score,86.49,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p3/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.30__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p3/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.30__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p3/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.30__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,snapkv,0.4,1.0,score,85.86,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p4/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.40__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p4/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.40__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p4/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.40__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,snapkv,0.5,1.0,score,86.56,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p5/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.50__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p5/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.50__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p5/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.50__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,snapkv,0.6,1.0,score,86.84,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p6/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.60__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p6/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.60__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p6/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.60__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,snapkv,0.7,1.0,score,86.94,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p7/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.70__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p7/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.70__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p7/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.70__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,longbench,triviaqa,longbench:triviaqa,snapkv,0.8,1.0,score,86.9,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p8/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.80__query_aware/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p8/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.80__query_aware/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__longbench_triviaqa__snapkv__r0p8/longbench__triviaqa__--Tan--model--Mistral-7B-Instruct-v0.3__snapkv__0.80__query_aware/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,blockwise,0.3,1.0,avg_rouge_l_f,57.473412911278146,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p3/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.30__max_context16384__query_aware__qwindow64__topk4__6a7b9d405fe4/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p3/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.30__max_context16384__query_aware__qwindow64__topk4__6a7b9d405fe4/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p3/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.30__max_context16384__query_aware__qwindow64__topk4__6a7b9d405fe4/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,blockwise,0.4,1.0,avg_rouge_l_f,57.57719829799953,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p4/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.40__max_context16384__query_aware__qwindow64__topk4__b0d359bb7486/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p4/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.40__max_context16384__query_aware__qwindow64__topk4__b0d359bb7486/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p4/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.40__max_context16384__query_aware__qwindow64__topk4__b0d359bb7486/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,blockwise,0.5,1.0,avg_rouge_l_f,60.15239430512811,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p5/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.50__max_context16384__query_aware__qwindow64__topk4__2e4f10cac46e/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p5/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.50__max_context16384__query_aware__qwindow64__topk4__2e4f10cac46e/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p5/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.50__max_context16384__query_aware__qwindow64__topk4__2e4f10cac46e/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,blockwise,0.6,1.0,avg_rouge_l_f,67.58471189963615,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p6/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.60__max_context16384__query_aware__qwindow64__topk4__3b31603d1b9c/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p6/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.60__max_context16384__query_aware__qwindow64__topk4__3b31603d1b9c/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p6/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.60__max_context16384__query_aware__qwindow64__topk4__3b31603d1b9c/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,blockwise,0.7,1.0,avg_rouge_l_f,66.80995427985872,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p7/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.70__max_context16384__query_aware__qwindow64__topk4__b3d3c537e30a/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p7/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.70__max_context16384__query_aware__qwindow64__topk4__b3d3c537e30a/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p7/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.70__max_context16384__query_aware__qwindow64__topk4__b3d3c537e30a/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,blockwise,0.8,1.0,avg_rouge_l_f,55.189355049117545,False,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p8/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.80__max_context16384__query_aware__qwindow64__topk4__957de0e48d25/ATC26_metrics.json,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p8/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.80__max_context16384__query_aware__qwindow64__topk4__957de0e48d25/ATC26_config.yaml,evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__blockwise__r0p8/needle_in_haystack__--Tan--mo-1c1f585084__block_wise__0.80__max_context16384__query_aware__qwindow64__topk4__957de0e48d25/ATC26_predictions.csv,success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,chunkkv,0.3,1.0,avg_rouge_l_f,69.45454498698348,False,"evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p3/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.30__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_metrics.json","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p3/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.30__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_config.yaml","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p3/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.30__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_predictions.csv",success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,chunkkv,0.4,1.0,avg_rouge_l_f,70.61224442633278,False,"evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p4/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.40__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_metrics.json","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p4/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.40__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_config.yaml","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p4/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.40__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_predictions.csv",success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,chunkkv,0.5,1.0,avg_rouge_l_f,69.45454498698348,False,"evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p5/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.50__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_metrics.json","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p5/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.50__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_config.yaml","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p5/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.50__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_predictions.csv",success
mistral_7b_instruct_v03,needle_in_haystack,,needle_in_haystack:16384,chunkkv,0.6,1.0,avg_rouge_l_f,69.81132028573336,False,"evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p6/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.60__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_metrics.json","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p6/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.60__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_config.yaml","evaluation/results/experiments/ATC26_prefill_sweep_blockwise_snapkv_chunkkv_longbench_needle_pg19/artifacts/raw/mistral_7b_instruct_v03__needle_in_haystack_16384__chunkkv__r0p6/needle_in_haystack__--Tan--model--Mistral-7B-Instruct-v0.3__chunkkv__0.60__max_context16384__query_aware__needle_depth[0, 25, 50, 75, 100]/ATC26_predictions.csv",success
